0.011719
0.024902
0.025635
0.025635
0.027100
0.023438
0.027100
0.024902
0.021973
0.030029
0.025635
0.025635
0.026367
0.030029
0.025635
0.025635
0.027832
0.025635
0.031494
0.025635
0.024902
0.024902
0.024170
0.021240
0.025635
0.027832
0.028564
0.032227
0.041016
0.054932
0.060791
0.062256
0.068115
0.062256
0.056396
0.057129
0.062256
0.061523
0.063721
0.070313
0.087158
0.100342
0.104004
0.104004
0.102539
0.104004
0.104736
0.104004
0.108398
0.126709
0.147217
0.148682
0.147949
0.147217
0.146484
0.146484
0.157471
0.179443
0.193359
0.192627
0.191895
0.190430
0.191162
0.205078
0.229980
0.239502
0.236572
0.236572
0.233643
0.246094
0.273193
0.281982
0.282715
0.275391
0.279053
0.295898
0.322998
0.320801
0.320068
0.322266
0.327393
0.355225
0.365479
0.364014
0.363281
0.366943
0.395508
0.404297
0.405762
0.402100
0.410889
0.440918
0.441650
0.443115
0.440918
0.458496
0.487061
0.481934
0.480469
0.485596
0.517822
0.518555
0.517090
0.517822
0.544189
0.560303
0.555908
0.554443
0.576416
0.595459
0.592529
0.591064
0.611572
0.629150
0.626953
0.624756
0.646729
0.664307
0.662109
0.657715
0.687744
0.698730
0.693604
0.697998
0.728760
0.729492
0.725830
0.737549
0.767578
0.765381
0.760254
0.785156
0.796143
0.793213
0.799072
0.830566
0.825439
0.820313
0.851807
0.856934
0.856201
0.866455
0.889160
0.886230
0.886963
0.919189
0.916260
0.913330
0.936035
0.945557
0.944092
0.958740
0.974854
0.970459
0.979980
1.004150
0.996826
1.001953
1.031982
1.027588
1.027588
1.059814
1.053955
1.055420
1.086914
1.081787
1.081787
1.112549
1.109619
1.105957
1.138184
1.133057
1.138184
1.162354
1.156494
1.158691
1.187256
1.181396
1.187256
1.215088
1.205566
1.215088
1.235596
1.229736
1.248047
1.259033
1.255371
1.276611
1.279541
1.272217
1.305908
1.300781
1.303711
1.327881
1.324951
1.333008
1.349854
1.343994
1.367432
1.370361
1.366699
1.393066
1.386475
1.397461
1.412842
1.407715
1.431152
1.434082
1.431152
1.456787
1.449463
1.467773
1.471436
1.468506
1.497803
1.493408
1.493408
1.515381
1.509521
1.534424
1.532959
1.532959
1.553467
1.551270
1.572510
1.568115
1.573975
1.591553
1.585693
1.612793
1.607666
1.619385
1.625244
1.622314
1.650879
1.641357
1.651611
1.659668
1.661865
1.680908
1.676514
1.697754
1.697021
1.701416
1.717529
1.710205
1.735840
1.727783
1.745361
1.746826
1.754150
1.767334
1.763672
1.785645
1.774658
1.796631
1.795166
1.798096
1.813477
1.808350
1.831055
1.826660
1.844971
1.843506
1.847900
1.856689
1.855225
1.879395
1.869873
1.892578
1.885986
1.897705
1.902100
1.905029
1.919678
1.913818
1.934326
1.932129
1.950439
1.944580
1.956299
1.962158
1.967285
1.975342
1.972412
1.995850
1.984863
2.006104
1.998779
2.027344
2.011963
2.025879
2.029541
2.033936
2.042725
2.039795
2.058105
2.050049
2.070557
2.063232
2.088135
2.055908
2.096924
2.093994
2.102783
2.103516
2.109375
2.120361
2.113037
2.133545
2.127686
2.143799
2.135010
2.152588
2.148193
2.170166
2.161377
2.183350
2.171631
